,Hg 01,Hg 02,Hg 03,LED Teto,He Ne,Vm01,Vm02,Vm03,Vm04,Cu(NO3),Na01,Na02,Na03,Na04,Led Viol Fort,Led Viol,Laser Verde,Isquero
lambda,I,I,I,I,I,I,I,I,I,,,,,,,,,
479,0.00135390599785,0.00495801633619,0.00323608316566,0.130422994835,0.00108171542769,0.0271120401,0.0017395312,0.0913097298,0.0081234734,0.0325344813,0.0025659872,0.0044296066,0.0767969052,0.0121890766548,0.00284044934214,0.00832486798058,0.00106972205552,0.0215928742601
480,0.00145450582431,0.00501670010498,0.00321093226023,0.131520416731,0.00109848030222,0.0506321869,0.0016387994,0.0907614797,0.0078128667,0.0342018031,0.0025995694,0.0039342478,0.0661836326,0.0100398365021,0.00279846473751,0.00789654212768,0.00114454915148,0.0224556449801
481,0.00167247211499,0.00503346689607,0.00330734406439,0.132538254597,0.00112362761403,0.0375122763,0.0017479256,0.0914939075,0.0080143413,0.0354879030,0.0026709316,0.0044547943,0.0729053719,0.0109549426609,0.00287403702584,0.00789654212768,0.00120544160967,0.0231760166493
482,0.00149642241867,0.00488256577631,0.00326123407109,0.133145606409,0.00106266443389,0.0358754353,0.0015716449,0.0944107694,0.0081654473,0.0363718348,0.0026415472,0.0048326103,0.0920176857,0.0138345886468,0.00296640315602,0.00766978138203,0.00107812101527,0.0238963883184
483,0.00149642241867,0.00508376726932,0.00327800134138,0.135893349783,0.00116553980038,0.0444961315,0.0016136165,0.0997819070,0.0084844489,0.0381061846,0.0027087116,0.0052775936,0.1190983772,0.0186955653986,0.00273968629103,0.00755220173613,0.001,0.0249685694074
484,0.00106048983732,0.00480711521643,0.00373071763917,0.138021175445,0.00112362761403,0.0424060114,0.0018654460,0.1075002404,0.0093239266,0.0394970157,0.0027758761,0.0052104263,0.1217938115,0.0191741071514,0.00290762470954,0.00716586861391,0.00122090333103,0.0260491269111
485,0.00121977289589,0.00507119217601,0.00350855130785,0.140492469028,0.00114877492584,0.0296806214,0.0021004868,0.1149059000,0.0093113344,0.0421739468,0.0026835249,0.0048452042,0.1008157518,0.0155262757202,0.00283625088168,0.0075689988284,0.00108232049514,0.0269579679122
486,0.00144612250544,0.00521790159799,0.00377263581489,0.144706234019,0.00126612904762,0.0280269922,0.0019661778,0.1242647004,0.0100374827,0.0434935607,0.0028934138,0.0052775936,0.0986299230,0.0145817854187,0.00303357852342,0.00734223808275,0.00143927628454,0.0282186183332
487,0.00147127246206,0.00539395290437,0.00391515761234,0.146398441828,0.00128289392216,0.0283459664,0.0016891653,0.1395043399,0.0107762231,0.0443146538,0.0027674805,0.0053531568,0.0984361887,0.0142879439915,0.002630526319,0.00700629623734,0.00118539863754,0.0284950400202
488,0.00149642241867,0.00564545477063,0.00414151576123,0.150201720767,0.00124936417308,0.0293280710,0.0020417266,0.1683988333,0.0116828590,0.0460406251,0.0031116983,0.0055378669,0.0948815847,0.0143131303996,0.00262212939808,0.00682152822236,0.00108651997502,0.0292572937632
489,0.00164732215837,0.00581312268147,0.00394869215292,0.154377788059,0.0012996587967,0.0294413908,0.0023397248,0.2103142665,0.0132023138,0.0478922738,0.0031368850,0.0053237712,0.0929442413,0.0139899048297,0.00264732016085,0.00680053185702,0.001,0.0298603956257
490,0.00132113484225,0.00568737174834,0.00438464118042,0.156551688686,0.00119906954946,0.0294707700,0.0026209344,0.2858014517,0.0157963000,0.0487049884,0.0032376316,0.0057645565,0.1066235703,0.0154465187614,0.00291602163047,0.00688871659144,0.00113691373352,0.0311922455721
491,0.00460663372022,0.017021722521,0.0274312541918,0.161519407651,0.00115715736311,0.0536204711,0.0035191263,0.4093975829,0.0198677670,0.0502550111,0.0052777517,0.0233791788,0.3937968255,0.0496244744722,0.00277327397474,0.00654437619989,0.00120410541153,0.0318707351675
492,0.00427549262478,0.0130060760565,0.0174170020121,0.164669259811,0.00123679051718,0.0639913282,0.0032840854,0.3522896256,0.0183902862,0.0506823147,0.0052147850,0.0158144626,0.2580817084,0.0327411856158,0.00276067859335,0.00675014058021,0.001,0.0324864016521
493,0.00210002137746,0.00743111802106,0.00637156270959,0.169067324663,0.0012996587967,0.0414574830,0.0031413820,0.3416458639,0.0186001556,0.0523412579,0.0035818494,0.0067468782,0.1159396652,0.0167981893262,0.00283205242121,0.00660316602284,0.001,0.0336381586813
494,0.00138743927333,0.0061400751076,0.00392354124748,0.175752383237,0.00133318854578,0.0315692842,0.0036198581,0.4606675334,0.0224449636,0.0542766916,0.0033971472,0.0053195732,0.0998849846,0.0150099543554,0.00271449552826,0.00609925325472,0.00113691373352,0.0346349520374
495,0.00124492285251,0.00601432417447,0.00406606304494,0.179756716569,0.00119068711219,0.0305200271,0.0057268314,0.8249968557,0.0358346336,0.0554831958,0.0034223339,0.0079390976,0.1496241707,0.0212058107333,0.00262212939808,0.00599007215496,0.00120410541153,0.0352213010704
496,0.00129522276574,0.00626582604073,0.00442655935614,0.184309760848,0.00107333299042,0.0307508636,0.0122492150,1.0000000000,0.0654220264,0.0568153774,0.0038672983,0.0097442186,0.1509760995,0.0201605747996,0.00283625088168,0.00618323871608,0.00138468304617,0.0356275571862
497,0.00139582259221,0.00647541092928,0.00435110663984,0.188041833022,0.00135833585759,0.0310152764,0.0505105080,1.0000000000,0.1573658257,0.0577118771,0.0035566628,0.0063186867,0.1203365924,0.0177972501785,0.00258014479345,0.00615804307767,0.001,0.0372483934417
498,0.00129522276574,0.00690296410192,0.00446009389671,0.194869305125,0.00141701291848,0.0315776782,0.1091615948,1.0000000000,0.2776378012,0.0602505629,0.0034223339,0.0055042833,0.1281280821,0.0200976087795,0.00260533555623,0.00630921690811,0.00123770125053,0.0380944113322
499,0.00153833901303,0.006919730893,0.00449362843729,0.200582600799,0.00132251998926,0.0316868010,0.0450122309,1.0000000000,0.1690009872,0.0615995016,0.0035146850,0.0052691977,0.1109025723,0.017301917487,0.00268090784456,0.00668715148419,0.001,0.0385551141439
500,0.00172277202822,0.00708320710607,0.00481639839034,0.206702193892,0.00148826363527,0.0322114295,0.0149186076,1.0000000000,0.0774349529,0.0634762858,0.0033887516,0.0051726447,0.0879913807,0.0143299213383,0.00293701393278,0.00632181472731,0.00168704559719,0.0398367056018
501,0.00133485300041,0.00704548182613,0.00446847753186,0.211364142634,0.001215834424,0.0331389728,0.0069775845,1.0000000000,0.0428442727,0.0648838740,0.0035650583,0.0047990267,0.0971137412,0.0146573446428,0.00265571708178,0.00601526779337,0.00121250437128,0.0407581112251
502,0.00114432302604,0.00731375048347,0.0048373574782,0.217546565226,0.00134995342032,0.0366812647,0.0039808136,0.6683772225,0.0260882970,0.0660903781,0.0035062894,0.0056722015,0.1387834709,0.0216423751393,0.00265571708178,0.00620003580835,0.00155686172105,0.0418554215583
503,0.00132037272236,0.00765746970069,0.00504694835681,0.224131096603,0.00126612904762,0.0359845580,0.0034016058,0.3798349097,0.0203966380,0.0681766249,0.0033887516,0.0057057851,0.1428097759,0.0227169952157,0.00262212939808,0.00593128233202,0.00147287212355,0.0430700016981
504,0.00128264778743,0.0075987859319,0.00499245472837,0.229647526517,0.00123679051718,0.0334705380,0.0027174691,0.2946848165,0.0170429244,0.0693202903,0.0036658050,0.0059786523,0.1233563211,0.0180826961363,0.00268510630502,0.00596907578963,0.001,0.0441840648609
505,0.00141258922995,0.00760716932744,0.00477028839705,0.234342984325,0.00118840099294,0.0331221847,0.0023271334,0.2476038395,0.0163251709,0.0711426143,0.0036658050,0.0058988911,0.1128062228,0.0170752398147,0.00246258790049,0.00560373903274,0.00112011581402,0.0448039195529
506,0.00155510565078,0.00774130365611,0.0048373574782,0.239453116819,0.0011495369656,0.0333656123,0.0019577835,0.2123530715,0.0150491648,0.0728350715,0.0036406183,0.0066965027,0.2177260030,0.0358139273967,0.002630526319,0.00570452158636,0.00103727152921,0.0456499374434
507,0.00128683944687,0.00785028779816,0.00503856472166,0.245509880415,0.00116553980038,0.0335922518,0.0019577835,0.1910741146,0.0144783199,0.0748961828,0.0034978939,0.0102311814,0.5417930152,0.093700688543,0.00273968629103,0.00553655066366,0.00120754134961,0.0470655515374
508,0.00152157237529,0.00793831345135,0.00526911468813,0.250481788013,0.00127108230601,0.0339993636,0.0021760357,0.1821736169,0.0142348714,0.0763582312,0.0037539583,0.0204364118,1.0000000000,0.226953578015,0.0025969386353,0.00555334775593,0.00142247836504,0.0487575873184
509,0.00161378888288,0.00804310589562,0.00516431924883,0.25374473327,0.00113810636932,0.0342469883,0.0020249380,0.1769481082,0.0144783199,0.0775605461,0.0040100228,0.0135727542,0.7604769694,0.126224736792,0.00258014479345,0.00546096374844,0.00121250437128,0.0491931608858
510,0.00135390599785,0.00842874209055,0.0051978537894,0.258997279292,0.00114877492584,0.0349856652,0.0019745721,0.1770252059,0.0144195565,0.0798981479,0.0036909916,0.0082581422,0.3366788880,0.0548212699979,0.0025297632679,0.00558694194047,0.00131329188828,0.0505920221503
511,0.00159702224514,0.00852095944151,0.00549128101945,0.264626802302,0.00114877492584,0.0354977027,0.0021508527,0.1737442717,0.0149400327,0.0818252031,0.0039848361,0.0066713149,0.1823568510,0.0288624787776,0.00270609860733,0.00525100009506,0.0014980690028,0.0519406249262
512,0.00132037272236,0.00851676774374,0.00559607645875,0.267810163528,0.00115334716435,0.0357495244,0.0018360659,0.1759415553,0.0148267032,0.0835092819,0.0037791450,0.0060038400,0.1187825060,0.0186242039092,0.00264732016085,0.00494865243418,0.00161145495943,0.0521877291616
513,0.00142935586769,0.00894851261415,0.00580985915493,0.270691943164,0.001,0.0356991601,0.0019074176,0.1993663973,0.0159138268,0.0843219965,0.0037833428,0.0054119282,0.0967599654,0.0144054805624,0.00252136634697,0.00493185534191,0.00136368564679,0.0531803343103
514,0.00150480573754,0.00920001448041,0.00581824279007,0.275073253483,0.00114877492584,0.0351199701,0.0090006147,0.7295756396,0.0423321913,0.0868271683,0.0040603961,0.0053615528,0.0910827070,0.0131965329764,0.0025297632679,0.00489826115737,0.00112164289761,0.0548304880175
515,0.00147127246206,0.00918324768933,0.00596914822267,0.278466046368,0.00130804123397,0.0371009675,0.0260326821,1.0000000000,0.0944973379,0.0885615180,0.0039008805,0.0058065361,0.1029847340,0.015194654681,0.00257174787253,0.00461271058877,0.00125449917003,0.0558105285442
516,0.00164732215837,0.00952277520878,0.00635060362173,0.280087047413,0.00148826363527,0.0418939739,0.0113300374,1.0000000000,0.0454760354,0.0904215452,0.0041695383,0.0054623037,0.0971263760,0.0145565990106,0.00272289244918,0.00472189168853,0.00119570645178,0.0568743332183
517,0.00144231190595,0.00950181671992,0.00608651911469,0.282160420843,0.00120745198673,0.0393421807,0.0048202453,0.6889194684,0.0229066764,0.0917034559,0.0043374494,0.0053279691,0.0873427919,0.0128607142026,0.00274808321196,0.00446153675834,0.00145607420405,0.0574690586661
518,0.00125330617138,0.00942636616004,0.00632964453387,0.284774127955,0.00107333299042,0.0376046109,0.0024194708,0.2071446956,0.0163167762,0.0935215906,0.0042115161,0.0053615528,0.0838808434,0.0118364669423,0.00273128937011,0.00433555856631,0.00148967004305,0.057854373745
519,0.00130360608461,0.00950181671992,0.00642186452046,0.287228667006,0.00109771826247,0.0364462311,0.0020417266,0.1683217356,0.0150827439,0.0946862023,0.0041443517,0.0054035323,0.0927252372,0.0132049284458,0.00264732016085,0.00425997165109,0.00165764923806,0.0592867406685
520,0.00150480573754,0.00951020011546,0.00660630449363,0.288426616098,0.00121050014574,0.0350276355,0.0017227426,0.1539130377,0.0146546102,0.0971494816,0.0043038672,0.0057981402,0.1172958055,0.0173103129564,0.002630526319,0.00411719636679,0.00159045756006,0.0601913934623
521,0.00152157237529,0.00992517819479,0.00676559356137,0.28848106833,0.00108590664632,0.0352206988,0.0017857000,0.1474154174,0.0142726479,0.0978993574,0.0042199117,0.0063312805,0.1451893389,0.0228429272559,0.00260953401669,0.00424317455882,0.00181302999345,0.060995529279
522,0.00165570547724,0.0099377532881,0.00655600268276,0.289783733253,0.00125774661035,0.0347170554,0.0019158119,0.1465716263,0.0142264766,0.0997635739,0.0043038672,0.0060752052,0.1236132297,0.0191153388659,0.00257174787253,0.00412559491292,0.00185922427208,0.0617577830219
523,0.00161378888288,0.0098371525416,0.00652246814219,0.290789005219,0.0010767621693,0.0353046394,0.0016975597,0.1475224975,0.0145790572,0.1014895452,0.0042702850,0.0056805974,0.1145835248,0.0171675899775,0.00257174787253,0.00404160945157,0.00185922427208,0.0628215876961
524,0.00149642241867,0.00992936989256,0.00689134808853,0.289867505916,0.00102380040655,0.0386706561,0.0017227426,0.1486875290,0.0146042416,0.1023022598,0.0043290539,0.0056554097,0.1014601290,0.0151610728036,0.00237022177032,0.0040248123593,0.00172484091607,0.0629556103322
525,0.00163474718006,0.00977427707503,0.0074069416499,0.288908308916,0.0010356120227,0.0384440166,0.0017731085,0.1492015135,0.0146378207,0.1032657874,0.0043458450,0.0059030890,0.1171652454,0.0173145106911,0.00248358020281,0.00401641381317,0.0016085916777,0.0641995079237
526,0.00183175517356,0.00996290347473,0.00754527162978,0.287639153058,0.00112362761403,0.0356487957,0.0017734901,0.1471198764,0.0148141110,0.1040617450,0.0041107694,0.0060752052,0.1115764309,0.0170920307534,0.00242060329587,0.00369726906002,0.0021783847426,0.0643712244262
527,0.00173953866596,0.0101808717588,0.00752012072435,0.288058016378,0.00109848030222,0.0353382156,0.0015380677,0.1492786111,0.0143859774,0.1054525762,0.0044046139,0.0057225769,0.0934243655,0.0136079109744,0.00255495403067,0.00378965306751,0.0040009590085,0.0651837366577
528,0.00170600539047,0.0102730891098,0.00781354795439,0.287748057521,0.00122421686127,0.0366057182,0.0017059540,0.1515487092,0.0153345872,0.1069020568,0.0044969650,0.0059996420,0.1110036511,0.01623569288,0.00252136634697,0.00382324725205,0.00358940998071,0.0654266526857
529,0.00191139670284,0.0109186105665,0.00782193158954,0.286508222097,0.00150083729118,0.0353969740,0.0017496426,0.1533005396,0.0153933506,0.1074508487,0.0044088117,0.0056512117,0.1034564350,0.0155136825162,0.0024961755842,0.00361328359867,0.00358940998071,0.0660465073777
530,0.00189043840566,0.0104826739983,0.00808182427901,0.28619826324,0.0011320100513,0.0345323862,0.0018318687,0.1556006201,0.0153177977,0.1088542476,0.0045473383,0.0063354785,0.1107930703,0.0164036022669,0.00238701561217,0.00346210976823,0.00509282377608,0.0673951101537
531,0.00186528844904,0.0108347766111,0.00860160965795,0.28531865027,0.001,0.0333740064,0.0019745721,0.1564144288,0.0153681663,0.1094658782,0.0046564806,0.0067804618,0.1161839389,0.0169493077745,0.00230304640291,0.00353769668345,0.238945060114,0.0681992459704
532,0.00194073831889,0.0111701124328,0.00919684775319,0.287094630743,0.00103599304258,0.0328116046,0.0017647142,0.1580848783,0.0155360619,0.1117615875,0.0046061072,0.0068308373,0.1213389570,0.0176965045463,0.00254655710975,0.00352089959118,0.827510563601,0.0691625336675
533,0.00204972146423,0.0113293969481,0.00944835680751,0.287731302989,0.00104894771836,0.0338104973,0.0021088811,0.1600637185,0.0157879052,0.1138310772,0.0049839072,0.0077040121,0.1563627564,0.0237580334147,0.00224426795643,0.00364687778321,0.251425914303,0.0703017260745
534,0.00213774631239,0.0113964641124,0.010060362173,0.284862089252,0.001212786265,0.0329417124,0.0018108829,0.1608047128,0.0154185350,0.1138478342,0.0049503250,0.0090389620,0.2677726371,0.0427653760159,0.00223167257505,0.00355029450266,0.0901532886509,0.0700546218391
535,0.00207715778054,0.0120587523602,0.0106807511737,0.286918708149,0.001,0.0348261782,0.0019074176,0.1648352076,0.0161069067,0.1164451696,0.0053113339,0.0108776666,0.3591689180,0.0578604299015,0.00220228335181,0.00327734175326,0.0136681616815,0.0716084467766
536,0.0023599042625,0.0117737169118,0.0109741784038,0.286717653756,0.001,0.0415078473,0.0017143483,0.1693154389,0.0165266456,0.1181962763,0.0051686095,0.0114401927,0.2462723369,0.0363512374349,0.00227785564014,0.00332773303007,0.0040681506865,0.0730324372854
537,0.00238505421911,0.0123102542265,0.011569416499,0.287865339251,0.00105390097674,0.0364965954,0.0017815028,0.1761856979,0.0169631740,0.1206092846,0.0052861473,0.0099709082,0.2093111940,0.0309613461143,0.00226945871921,0.00347890686051,0.00261513064964,0.074045983471
538,0.00255272059656,0.0127545741902,0.0120975855131,0.287488362263,0.00117849447616,0.0355480670,0.0019242062,0.1815054371,0.0177480857,0.1222682278,0.0052021917,0.0094671535,0.1809838642,0.0268979389504,0.00214350490533,0.00318495774577,0.00226657381998,0.074929695228
539,0.00249403736445,0.0130228428475,0.0128353454058,0.289884260449,0.00110152846123,0.0438078188,0.0017563199,0.1898234191,0.0180209160,0.1243712316,0.0054204762,0.0101472223,0.2211205656,0.0339669241404,0.00212671106348,0.00309257373828,0.00205240034634,0.0762070984785
540,0.00316470287422,0.015521094719,0.0178068410463,0.29016071024,0.00100627349226,0.0403746496,0.0020249380,0.1971305649,0.0188436042,0.1259799038,0.0058486495,0.0122294084,0.1877898358,0.0279305816801,0.00234503100754,0.00307577664601,0.00181722947332,0.0773379144707
541,0.00527729922999,0.0220349930551,0.030055331992,0.290872777882,0.001,0.0361944094,0.0020836982,0.2080184692,0.0200944260,0.1278147955,0.0076201118,0.0148489327,0.2296701462,0.0324473441887,0.00222747411458,0.00306737809987,0.00165764923806,0.0782928257531
542,0.00531921582435,0.0200732784983,0.0267689470154,0.292539853893,0.00118535283393,0.0351703345,0.0019829664,0.2202769987,0.0208079821,0.1302780748,0.0077208585,0.0151679774,0.2407466966,0.0345210251173,0.00225266487736,0.00312616792282,0.00155686172105,0.0800016143636
543,0.0058473649133,0.0223745205746,0.0304828973843,0.292941962679,0.001,0.0364042608,0.0020249380,0.2325569442,0.0219538692,0.1319956676,0.0081112518,0.0180183893,0.2821637293,0.0410149206571,0.00237022177032,0.00336132721461,0.00169964403681,0.0815009926051
544,0.00876475988079,0.0337046796495,0.0528252850436,0.295245710935,0.00129127635943,0.0385447453,0.0020753039,0.2511160666,0.0239896027,0.1345511104,0.0105165786,0.0293570678,0.4552695741,0.0665497406754,0.00252136634697,0.00314296501509,0.00154006380155,0.082715572745
545,0.518554380494,0.708106934021,0.743980549966,0.295823742315,0.0011320100513,0.0608393599,0.0052399611,0.4591941113,0.0289677057,0.1376679128,0.4734307370,0.6249042580,1.0000000000,0.733443848239,0.00223587103551,0.00330253739166,0.0014476752443,0.0840139170324
546,0.948333605791,1,1,0.298370431296,0.001,0.0827394538,0.0096721600,0.6272241996,0.0357590806,0.1395446970,0.7522135646,1.0000000000,1.0000000000,1,0.0021351079844,0.00308417519215,0.00126480698427,0.0858399754495
547,0.313921758485,1,1,0.298923330877,0.00131223245261,0.0449913808,0.0049713429,0.4673707475,0.0388399639,0.1418990558,0.2368061932,0.7049886598,1.0000000000,1,0.00220648181227,0.0032983381186,0.00132913538054,0.086288113639
548,0.119214986021,0.334785947143,0.71308685446,0.299652153053,0.00114877492584,0.0439924881,0.0032505081,0.4827345998,0.0491151714,0.1437590831,0.0869161368,0.1924980241,1.0000000000,0.577506400591,0.00225266487736,0.00327734175326,0.00109301008028,0.0883277706324
549,0.0135684015945,0.0365718009248,0.0521545942321,0.302249105632,0.00143377779302,0.0409454455,0.0029147355,0.5950487721,0.0679530518,0.1463061474,0.0132451342,0.0460817235,0.9931097961,0.121556855836,0.00226106179828,0.00330253739166,0.001,0.0897015026527
550,0.00513478280917,0.0183714492033,0.0216633132126,0.303028191405,0.00127451148489,0.0341966239,0.0031917479,0.7551378004,0.0892086282,0.1484342867,0.0074354096,0.0220190412,0.4411775066,0.0584145308783,0.00215190182625,0.0031933562919,0.00127320594402,0.0916532072911
551,0.00347488567249,0.0151019249419,0.0160714285714,0.303153850401,0.001,0.0311243992,0.0036030694,0.8859468470,0.1021281905,0.1501602579,0.0062516362,0.0168975352,0.4608204841,0.069807182782,0.00200915417052,0.00310937083055,0.00117050957252,0.0931274562884
552,0.00299284483734,0.0140498088014,0.0140593561368,0.303999954306,0.001,0.0311537784,0.0042284460,0.9892834239,0.1078702183,0.1521166379,0.0060711317,0.0150084551,0.4444962601,0.0703948656362,0.00209312337978,0.00309677301135,0.00123350177065,0.094593328871
553,0.00269523701738,0.0134755462068,0.0130197853789,0.304184254166,0.001,0.0324758423,0.0045600215,0.9998629375,0.1086929065,0.1545757279,0.0059410006,0.0122462002,0.2931223543,0.0431935449526,0.0021686956681,0.00278182753127,0.00118921634651,0.0954142175172
554,0.00240182085686,0.0126623568392,0.0117203219316,0.305382203259,0.0010436134401,0.0361356510,0.0041235170,0.9645864703,0.1038826990,0.1567625167,0.0061592851,0.0105922056,0.2150305687,0.0305331771776,0.00199236032867,0.00285741444649,0.00110331789452,0.0970559948097
555,0.00247727072671,0.012612056466,0.0110328638498,0.304854435477,0.00101541796928,0.0447731354,0.0043081920,0.9471024320,0.1023548495,0.1582036189,0.0061928673,0.0096266758,0.1811186359,0.0258820871595,0.00227785564014,0.00273143625446,0.00114645800596,0.0985805022955
556,0.00221738784167,0.0123270210176,0.0103202548625,0.305474353189,0.00100627349226,0.0487854945,0.0046775419,0.9848545911,0.1038659095,0.1601474312,0.0059158139,0.0089466070,0.1688628330,0.0242533661062,0.00231984024476,0.00258064417612,0.00111171685427,0.100113386196
557,0.00222577116054,0.0121383946179,0.0103370221328,0.305042923971,0.001,0.0500655881,0.0050343003,1.0000000000,0.1049362436,0.1624850330,0.0058066717,0.0089256172,0.1562321964,0.0227044020117,0.0022820541006,0.00296220539713,0.00129649396878,0.100724864473
558,0.00216708792844,0.0120419855691,0.00994299128102,0.305457598657,0.00116553980038,0.0471738356,0.0056177053,1.0000000000,0.1076015854,0.1633899111,0.0063943606,0.0085603950,0.1561521756,0.0228009499092,0.00240380945402,0.00314296501509,0.00122739343629,0.101562505949
559,0.00176468862258,0.0113796973213,0.00950704225352,0.304284781363,0.00103980324134,0.0375878228,0.0063899824,1.0000000000,0.1124789511,0.1647723637,0.0059997695,0.0081909749,0.1614335422,0.0238168017002,0.00224426795643,0.00296659554625,0.00115371165302,0.10274358043
560,0.00158025560739,0.0117485667252,0.00932260228035,0.302550687221,0.001,0.0352458810,0.0070951049,1.0000000000,0.1180698728,0.1661129239,0.0058150673,0.0078719303,0.1412177850,0.0204082411454,0.00215190182625,0.00266424788538,0.001,0.10413406528
561,0.00151318905642,0.0113880807169,0.00907947686117,0.302500423623,0.001,0.0431530824,0.0074644548,1.0000000000,0.1254404873,0.1679226801,0.0061089117,0.0080398485,0.1353046760,0.0194175757624,0.00218548950996,0.00283221880809,0.00105292413601,0.105139235051
562,0.00176049696314,0.0115222150455,0.00881539235412,0.300230184433,0.0010230383668,0.0408363228,0.0081192115,1.0000000000,0.1322990204,0.1678388951,0.0058444517,0.0074899163,0.1274247422,0.0183471534207,0.00199236032867,0.00268104497765,0.001,0.105738148706
563,0.00167247211499,0.0113880807169,0.0086686787391,0.298311790431,0.0010024632935,0.0329459095,0.0089754317,1.0000000000,0.1420537518,0.1697910859,0.0055883873,0.0076536366,0.1282628539,0.0182002327071,0.00216029874718,0.00274823334673,0.00117050957252,0.10670562461
564,0.00163055552063,0.0112371795971,0.00882796780684,0.297985077042,0.001,0.0325262066,0.0109648847,1.0000000000,0.1589608334,0.1716343561,0.0059913739,0.0077208039,0.1427086971,0.0213401382429,0.00215190182625,0.00286581299263,0.001,0.107283597228
565,0.00181498853581,0.0108096264245,0.00855969148223,0.296586073556,0.001,0.0313258565,0.0149857621,1.0000000000,0.1948149276,0.1719694962,0.0059493962,0.0079307017,0.1625117160,0.0246815350429,0.00197556648682,0.00216682490291,0.001,0.108397660391
566,0.00178145526032,0.0108096264245,0.00851777330651,0.293695916654,0.00103446896307,0.0297225917,0.0352748242,1.0000000000,0.2906832853,0.1739216869,0.0054540584,0.0108356871,0.4237161463,0.0688500992764,0.00226106179828,0.0023367045861,0.00101207464995,0.108674082078
567,0.00192397168115,0.0112707131793,0.00857645875252,0.290893721048,0.00113620126994,0.0286355613,0.0890068417,1.0000000000,0.4301541167,0.1752413008,0.0060207584,0.0166834394,0.7118117454,0.119432802091,0.00200495571006,0.00270624061606,0.001,0.10929393677
568,0.0019072050434,0.0109856777308,0.00881120053655,0.289230833671,0.001,0.0308893656,0.3521098923,1.0000000000,0.7362780686,0.1742316915,0.0059158139,0.0153274997,0.6611754850,0.112027998127,0.00209312337978,0.00271463916219,0.00107812101527,0.110299106541
569,0.0016389388395,0.0108431600066,0.00876089872569,0.28631554497,0.001,0.0404082259,0.3786107483,1.0000000000,0.8431687690,0.1762676672,0.0061089117,0.0147397859,0.6206176220,0.105630650485,0.00208472645885,0.00258866097016,0.001,0.110759809353
570,0.00187367176792,0.0106922588869,0.00851777330651,0.283073542879,0.001,0.0426326509,0.1143828594,1.0000000000,0.5024919133,0.1767787558,0.0057982762,0.0151511856,0.6323511845,0.107267767007,0.00190839111942,0.00251307405494,0.001,0.111262394238
571,0.00180660521694,0.0110862784773,0.00883635144199,0.280853567288,0.001,0.0527642773,0.0345529130,1.0000000000,0.3138528708,0.1781444515,0.0060837251,0.0156465443,0.5775580590,0.098083123542,0.00189999419849,0.00222332421328,0.001,0.111966013078
572,0.00191139670284,0.012025218778,0.0111921529175,0.277624131097,0.001,0.0447017859,0.0174243109,1.0000000000,0.2634842066,0.1783329677,0.0060585384,0.0152855201,0.4007038759,0.063418230609,0.00190419265895,0.00231570822076,0.001,0.112334575327
573,0.00203295482649,0.0118575508672,0.010932260228,0.276614670497,0.0010657125929,0.0366812647,0.0131558012,1.0000000000,0.2547788224,0.1791582501,0.0062936140,0.0154030629,0.2915977493,0.0426646303837,0.00183281883109,0.00255506678562,0.00121250437128,0.11293767719
574,0.00236828758137,0.0130312262431,0.0132377598927,0.273607231866,0.001,0.0328535748,0.0112670800,1.0000000000,0.2629469408,0.1794012266,0.0065454806,0.0200795856,0.3242630438,0.0444780517626,0.00168167425443,0.00237029877064,0.001,0.112971182849
575,0.00298026985903,0.01561331207,0.0182763246144,0.271646951532,0.001,0.0291853721,0.0112922630,1.0000000000,0.2793671254,0.1805490813,0.0074186184,0.0464007681,0.7087751701,0.100576577938,0.0020007572496,0.00232830603997,0.001,0.113641296029
576,0.101224383721,0.345818495676,0.63459926224,0.267877181659,0.00116553980038,0.0289419444,0.0118127106,1.0000000000,0.3033090305,0.1820320759,0.0942706437,0.5624470724,1.0000000000,0.825626101667,0.00197556648682,0.00252147260108,0.001,0.113616166785
577,0.128545619925,0.415559963189,0.750251509054,0.266520064505,0.00119068711219,0.0290258850,0.0129543376,1.0000000000,0.3322290385,0.1834899351,0.0992576039,0.6520650317,1.0000000000,1,0.00190839111942,0.00213513947885,0.001,0.115299826151
578,0.11335085447,0.364530234525,0.704917002012,0.263412098677,0.00116134858175,0.0282830110,0.0139490641,1.0000000000,0.3547900027,0.1834857459,0.1010752417,0.5864803690,1.0000000000,0.995718310633,0.00176564346368,0.00234090385917,0.00103192673664,0.115651635571
579,0.175919754872,0.566829952348,0.969139839034,0.263135648886,0.001,0.0303437519,0.0155313926,1.0000000000,0.3844025799,0.1855929389,0.1391868675,0.8051728737,1.0000000000,1,0.00208472645885,0.00247108132427,0.001,0.116656805342
580,0.0498011057598,0.153947721908,0.287894030852,0.259592065206,0.001,0.0279262636,0.0169836093,1.0000000000,0.4187036403,0.1864056535,0.0408916996,0.2575159627,1.0000000000,0.640228952081,0.00186640651479,0.00212674093272,0.001,0.117352047767
581,0.0173157451303,0.0477720173689,0.0763329979879,0.257129148889,0.001,0.0403410734,0.0197369450,1.0000000000,0.4500833182,0.1874278306,0.0171154855,0.0824863958,1.0000000000,0.175506141858,0.00169541467049,0.00215193657113,0.001,0.117502823233
